iso3,country_display,year,wealth_pc,human_capital_pc,natural_capital_pc,produced_capital_pc,net_foreign_assets_pc,region,income_group,gini_index,population_total,gdp_per_capita_current_usd,education_expenditure_pct_gdp,lower_secondary_completion_rate,tertiary_enrolment_rate,school_life_expectancy,log_wealth_pc,human_capital_share,natural_capital_share,produced_capital_share
SWE,Sweden,2006,654187.700749307,294402.396225504,18286.40960326326,346799.921680615,-5301.026760074994,Europe & Central Asia,High income,26.4,9080505,46531.3762240485,6.37276983261108,,79.3248,15.83597,13.39114959346534,0.4500274093938105,0.0279528483680111,0.5301229620847199
SWE,Sweden,2007,727701.438002952,343921.693300914,25624.31426671695,357994.522565134,160.90787018698757,Europe & Central Asia,High income,27.1,9148092,53568.3057787832,6.1867299079895,,74.83711,15.72296,13.497646130426329,0.472613733243054,0.0352126750457417,0.4919524737337151
SWE,Sweden,2008,750137.802202408,360123.399590347,28469.78515046124,365742.613543224,-4197.9960816240055,Europe & Central Asia,High income,28.1,9219637,55817.1759726485,6.38263988494873,,70.73696,15.74573,13.528012204904927,0.4800763253538525,0.0379527402390251,0.4875672342726923
SWE,Sweden,2009,629679.096197064,304945.386721442,18711.87739966197,310496.094901799,-4474.262825837999,Europe & Central Asia,High income,27.3,9298515,46707.6425044751,6.78425979614258,93.69758,70.74316,15.73752,13.352965597478407,0.4842869781816712,0.0297165294396336,0.4931021162637203
SWE,Sweden,2010,683611.264733707,342384.394988474,26397.03174875503,318931.403703742,-4101.565707264002,Europe & Central Asia,High income,27.7,9378126,52542.5759090299,6.56318998336792,93.39113,73.67311,15.92707,13.435144708633308,0.5008466253432,0.038614097090746,0.4665391285323219
SWE,Sweden,2011,795585.744577348,411870.467448068,32495.712352044786,357012.745648489,-5793.180871252989,Europe & Central Asia,High income,27.6,9449213,60379.4814599322,6.40656995773315,92.54731,72.8254,15.78343,13.586833907975068,0.5176946297182244,0.0408450158559691,0.4487420093709078
SWE,Sweden,2012,741248.090579248,394208.069352996,27521.89063218596,329968.607694766,-10450.477100701011,Europe & Central Asia,High income,27.6,9519374,57749.5615420853,7.57456016540527,94.76468,68.81765,15.79235,13.516090653343705,0.5318166405594951,0.0371291217906261,0.4451527253674436
SWE,Sweden,2013,763251.9800134,426179.207213811,24634.02038294896,323597.478546098,-11158.726129457997,Europe & Central Asia,High income,28.8,9600379,60843.9888799369,7.64657020568848,97.73884,63.21716,18.07908,13.545343504780986,0.5583728812682921,0.0322750821851998,0.4239720132012193
SWE,Sweden,2014,767673.936098891,428255.306682968,21733.369842837023,320232.879185487,-2547.619612401002,Europe & Central Asia,High income,28.4,9696110,59583.4584491714,7.62924003601074,104.45574,62.18059,18.19613,13.551120359606452,0.557860944008656,0.0283106782982369,0.4171469996921126
SWE,Sweden,2015,642569.667512398,358760.778270246,19813.018669816203,267828.637906276,-3832.767333939992,Europe & Central Asia,High income,29.2,9799186,51188.1652120493,7.49443006515503,105.79423,62.28248,18.5686,13.373230521799108,0.5583219943436312,0.0308340397493691,0.4168087157663855
SWE,Sweden,2016,644222.10717399,360727.20748294,18337.496961439083,267358.835046275,-2201.4323166630056,Europe & Central Asia,High income,29.6,9923085,51703.5088332851,7.63990020751953,108.24791,63.54802,18.83243,13.375798832542802,0.5599422985736123,0.0284645571104043,0.4150103389327919
SWE,Sweden,2017,670373.839299643,374272.110724902,19585.70209052908,277518.243890223,-1002.217406011012,Europe & Central Asia,High income,28.8,10057698,53210.2233318965,7.63850021362305,109.60916,66.98824,19.48234,13.415590804864213,0.5583035744889954,0.0292160895046124,0.4139753487101369
SWE,Sweden,2018,693808.030844098,384510.921381823,20417.10550508055,285014.041039854,3865.962917339988,Europe & Central Asia,High income,30.0,10175214,54018.4554391861,7.69824981689453,108.8779,72.46117,19.69102,13.449950588608042,0.5542036187070664,0.0294276004275141,0.410796687800084
SWZ,Eswatini,2000,17216.2202838828,9191.30346997675,4485.016256182416,3463.23844549808,76.6621122255699,Sub-Saharan Africa,Lower middle income,53.1,1041414,1629.67038842815,5.50848007202148,33.75621,4.41743,10.02483,9.753607258179535,0.5338746437033751,0.2605110867674669,0.2011613692431804
TCD,Chad,2011,10657.4777180773,4096.59606060486,6731.34883763329,606.218134422323,-776.685314583125,Sub-Saharan Africa,Low income,43.3,12754997,1308.1421872538,2.25789999961853,16.46969,2.21495,7.25084,9.274017057910209,0.3843870162314466,0.6316080610908078,0.0568819518518955
TGO,Togo,2006,9809.14085592888,6426.27796721253,2789.291575693612,943.914506354981,-350.343193332244,Sub-Saharan Africa,Low income,42.2,6010668,552.50227125256,2.43237996101379,40.21473,5.03267,10.79185,9.191069970327549,0.6551315820211037,0.284356358692484,0.0962280509800668
TGO,Togo,2011,16049.8826922923,9521.1037766561,5623.472155826888,718.751538278289,186.555221530992,Sub-Saharan Africa,Low income,46.0,6916474,783.988944671672,3.07750010490417,40.04079,10.43052,12.00066,9.683456819640009,0.5932195243538109,0.3503746577865937,0.044782354616427
TGO,Togo,2015,13381.2831150477,8869.49417445563,4096.656921322309,777.090685329612,-361.95866605987896,Sub-Saharan Africa,Low income,43.0,7663195,751.051987587248,3.71097993850708,40.81356,10.96299,,9.501612227069929,0.6628283773834505,0.3061482883293517,0.0580729574771307
TGO,Togo,2018,16883.2224320093,11785.5011901457,4375.793909090097,861.488013645673,-139.560680872195,Sub-Saharan Africa,Low income,42.5,8258778,851.120561233595,4.09162998199463,47.92052,14.52393,,9.734075652300628,0.6980599371717859,0.2591800189040882,0.0510262787281862
THA,Thailand,1996,25759.0887016284,17130.8200019935,6774.8928162496295,3396.48016436368,-1543.104280978373,East Asia & Pacific,Upper middle income,42.9,59920064,3054.65690806473,3.49960994720459,,20.49061,9.77712,10.156542803102946,0.6650398311998728,0.2630098018887347,0.1318556026459494
THA,Thailand,1998,16383.5014909009,10136.0168474118,4966.76041758961,2755.28378571127,-1474.5595598117338,East Asia & Pacific,Upper middle income,41.5,61522630,1847.70379269771,4.62569999694824,,26.70657,10.61708,9.70403010079558,0.6186721961139479,0.3031562221511719,0.1681742933426963
THA,Thailand,1999,17786.2761242259,11001.2700788367,5067.763685241627,3053.86081986033,-1336.618459712738,East Asia & Pacific,Upper middle income,43.1,62299043,2033.24490520569,4.83267021179199,,32.59175,,9.78618243464656,0.6185257668327974,0.2849255037899164,0.1716975941749156
THA,Thailand,2000,17962.6791363231,10772.8907393598,4988.06703082729,3147.35657023926,-945.6352041031912,East Asia & Pacific,Upper middle income,42.8,63007815,2005.97694514234,5.25345993041992,,34.87945,,9.796051503132158,0.5997374143134071,0.2776905935340518,0.17521643326996
THA,Thailand,2002,24641.9718198854,15847.0648822757,6214.827959094368,3288.7393904763,-708.6604119610231,East Asia & Pacific,Upper middle income,41.9,64266437,2089.75183111554,3.86491990089417,,39.99512,11.79647,10.1122064396033,0.6430924034044853,0.2522049779344026,0.1334608859434851
THA,Thailand,2004,29929.1691737231,19859.2317062733,6854.226793572405,4013.9202786485,-798.2096047711,East Asia & Pacific,Upper middle income,42.5,65452047,2641.56268717857,4.03088998794556,,42.07362,12.26729,10.306588841481274,0.6635410288538547,0.2290149370263912,0.1341139894445382
THA,Thailand,2006,36097.2239969619,24947.5595417343,7152.433834366795,4854.36884674526,-857.1382258844601,East Asia & Pacific,Upper middle income,41.8,66567687,3331.32043511773,4.05038022994995,,44.85783,12.79994,10.493971243773116,0.6911212769113214,0.1981435978281536,0.1344803923745999
THA,Thailand,2007,42596.6942457779,29625.426063052,8599.141103346583,5229.59802582095,-857.4709464415996,East Asia & Pacific,Upper middle income,39.8,67102394,3918.52817434581,3.60314989089966,,49.0348,13.28761,10.659531929382068,0.6954865063499244,0.2018734377304152,0.1227700439768116
THA,Thailand,2008,46551.0876786929,31833.2610029118,9383.07378456779,5568.88941749317,-234.13652627985996,East Asia & Pacific,Upper middle income,40.3,67619830,4309.13509292986,3.50850009918213,,48.67157,13.23031,10.748305648247335,0.683834956180462,0.2015650815579666,0.1196296304810538
THA,Thailand,2009,43314.9593015452,30566.9816393114,8143.567757660248,4716.6734319157,-112.2635273421497,East Asia & Pacific,Upper middle income,39.6,68121080,4135.43986952819,3.86193990707398,,49.4027,13.28016,10.676253334731168,0.7056911083885278,0.1880082052246033,0.10889248213486
THA,Thailand,2010,50739.9505490238,36500.2847767245,10036.310840969643,4883.94182444536,-680.5868931157001,East Asia & Pacific,Upper middle income,39.4,68579447,4973.86288823778,3.50844001770019,,50.37474,13.2787,10.834468858557289,0.7193598807602057,0.197798987432453,0.0962543670539569
THA,Thailand,2011,56236.4903095833,38671.3915466146,12965.456554773087,5310.51365136072,-710.8714431650801,East Asia & Pacific,Upper middle income,37.5,69007208,5373.6232832898,4.80555009841919,,52.2557,13.51762,10.937321118946612,0.6876565613132614,0.2305523777070354,0.0944318114826549
THA,Thailand,2012,56982.3188882727,40368.7494900116,12340.324309844287,5565.2758341591,-1292.0307457421895,East Asia & Pacific,Upper middle income,39.3,69436098,5725.52802835463,4.53670978546143,,50.67901,13.30149,10.9504963037537,0.7084434308327128,0.2165640948035198,0.0976667138638414
THA,Thailand,2013,59162.6783322013,42617.1276048627,11862.16383564932,5769.99969831048,-1086.6128066212095,East Asia & Pacific,Upper middle income,37.8,69845114,6018.08244729255,4.12402009963989,,49.85337,13.16111,10.988046188487608,0.7203380375304421,0.2005007915470407,0.0975276958543298
THA,Thailand,2014,55747.5694333139,41142.4560261828,10399.898284160428,5679.36620752661,-1474.1510845558496,East Asia & Pacific,Upper middle income,37.0,70216367,5801.1978916205,3.91917751852112,,50.18006,15.71035,10.928589090763245,0.7380134496338542,0.1865533939843053,0.1018764811678535
THA,Thailand,2016,54181.3041990056,40067.4410021334,9279.184306784851,5384.35497973832,-549.6760896509504,East Asia & Pacific,Upper middle income,36.7,70859841,5833.57715617098,3.76761756770937,79.82861,49.28681,15.42484,10.900091186944158,0.7395067651927943,0.1712617376780523,0.0993766218687135
TJK,Tajikistan,1999,12148.4062207637,668.457471041209,2399.9963326781326,9259.60963043494,-179.65721339060187,Europe & Central Asia,Lower middle income,29.5,6208370,175.023764735625,2.07651996612549,86.98577,17.08436,9.5954,9.404953264918683,0.055024293631102,0.1975564768797514,0.7622077713049047
TJK,Tajikistan,2004,13653.183788236,767.449226188472,2726.83883963286,10322.5432177699,-163.64749535523458,Europe & Central Asia,Lower middle income,33.6,6790547,305.745158587502,2.77203011512756,84.82226,19.93045,10.5633,9.521728017975237,0.0562102757929421,0.1997218291298757,0.7560539268990225
TJK,Tajikistan,2007,22715.5105495137,1314.20010409053,3288.0506180695847,18352.1171738724,-238.85734651885247,Europe & Central Asia,Lower middle income,32.2,7194477,516.997210618914,3.41326999664307,89.36747,22.66036,10.8937,10.030803254256728,0.0578547464837265,0.1447491400601593,0.8079112786776121
TJK,Tajikistan,2009,25460.2669396202,1657.76233704416,4465.800984688829,19771.3234580821,-434.6198401948641,Europe & Central Asia,Lower middle income,30.8,7490230,664.795655734657,4.0983099937439,84.73632,22.79066,11.19479,10.14487435672337,0.0651117421893334,0.1754027558029777,0.7765560158882229
TJK,Tajikistan,2015,18350.9342904209,3641.26980702176,4582.72111445694,10769.0080744705,-642.0647055283381,Europe & Central Asia,Lower middle income,34.0,8643840,956.916310930656,4.96774005889893,97.74346,26.58862,,9.817435767195905,0.1984242191375773,0.2497268554249632,0.5868370462255903
TUN,Tunisia,1995,13001.3017482186,9279.97014623444,4172.496934382415,1769.81309026163,-2220.978422659874,Middle East & North Africa,Lower middle income,41.7,9161258,1968.16600944373,6.42975997924805,50.92708,12.22457,11.54496,9.472804765908906,0.7137723841772963,0.3209291665701181,0.1361258375919261
TUN,Tunisia,2000,14565.7053264316,9909.64389461029,4715.566280382769,2022.81012045403,-2082.31496901544,Middle East & North Africa,Lower middle income,40.8,9764935,2199.04465936314,6.20196008682251,,19.20267,13.02899,9.586425094340605,0.6803408192411935,0.3237444514153176,0.1388748484965809
TUN,Tunisia,2005,21529.2146364891,13640.7782972373,7355.54732652851,3313.21665685981,-2780.327644136544,Middle East & North Africa,Lower middle income,37.7,10255472,3146.8260743927,6.4515700340271,69.37921,31.76469,14.16896,9.97716611205672,0.6335938643167238,0.3416542335948406,0.1538939860464931
TUN,Tunisia,2010,24472.507595085,17717.9242718836,8177.65056487953,2520.46204309975,-3943.52928477788,Middle East & North Africa,Lower middle income,38.5,10765980,4291.86120891575,5.96306991577148,73.99821,35.41903,14.49536,10.10530562748736,0.7239930032932965,0.3341566258834019,0.1029915726170191
TUN,Tunisia,2015,25301.6141208819,16892.1998529484,9066.604838655185,3913.41075328702,-4570.601324008703,Middle East & North Africa,Lower middle income,32.8,11402264,4014.94773686432,6.22044992446899,70.77582,35.19114,14.89108,10.13862347192487,0.6676332890164091,0.3583409657319983,0.1546703990737574
TUR,Türkiye,2011,60208.7459111458,42579.0364114869,12207.31364726587,9794.35939516182,-4371.96354276884,Europe & Central Asia,Upper middle income,40.0,74223629,11373.6355760885,4.221519947052,96.11075,,14.33329,11.005572901660706,0.7071902224026344,0.2027498407836138,0.1626733665839184
TUR,Türkiye,2012,62441.665482858,47504.1023501023,11653.036288133844,9171.7916431854,-5887.26479856351,Europe & Central Asia,Upper middle income,40.2,75175827,11776.7593362033,4.38721990585327,95.32123,,14.42037,11.041988047605768,0.7607757093401604,0.1866227653926516,0.1468857624514085
TUR,Türkiye,2013,67212.2300219096,51899.3472206341,11452.197495883896,9237.76706437072,-5377.08175897911,Europe & Central Asia,Upper middle income,40.2,76147624,12635.5570016068,4.34481000900269,94.67233,,16.45841,11.115610504325929,0.7721711837818227,0.1703885958277347,0.1374417581645398
TUR,Türkiye,2014,61681.1757330321,49352.3596240346,9842.09034840684,8377.53816936781,-5890.81240877717,Europe & Central Asia,Upper middle income,41.2,77181884,12209.3862327674,4.41258001327515,96.86766,,16.92144,11.029734069875124,0.8001202804181463,0.1595639225653753,0.1358200142881094
TUR,Türkiye,2015,57260.1864094018,45175.9332946957,9382.868479043676,7626.99818537105,-4925.613549708631,Europe & Central Asia,Upper middle income,42.9,78218479,11064.6494504662,4.30550003051758,94.90616,,17.32137,10.955360834137585,0.7889588932123711,0.1638637431592968,0.1331989758265743
TUR,Türkiye,2016,60766.9428251344,48597.6527109972,8721.355856449676,7959.03659909233,-4511.10234140479,Europe & Central Asia,Upper middle income,41.9,79277962,10984.3643169061,4.62773990631104,,,17.69868,11.01480121655992,0.7997383190864796,0.1435213859868947,0.1309764195640975
TUR,Türkiye,2017,55616.3943241174,45484.7385480826,7465.263765478711,8441.0952835055,-5774.703272949439,Europe & Central Asia,Upper middle income,43.5,80312698,10756.3877677883,4.32368993759155,87.50612,,17.98141,10.92623329871999,0.8178296903429187,0.1342277552545596,0.1517735082629245
TUR,Türkiye,2018,51245.3439712017,40993.7989038373,6686.1016339592725,7919.43156448009,-4353.98813107499,Europe & Central Asia,Upper middle income,42.4,81407204,9684.11819884721,4.29729986190796,86.52295,113.21707,18.15805,10.844380043531196,0.799951678085614,0.1304723730163008,0.1545395337560924
TZA,Tanzania,2007,6823.17924051505,2573.12636171,3888.920557977767,511.384629883821,-150.25230905653498,Sub-Saharan Africa,Lower middle income,40.3,41435512,543.198303222656,4.03342008590698,,1.50964,,8.82808080651508,0.3771154576199828,0.5699572619880656,0.074948145411056
UGA,Uganda,2012,11088.4469523431,5936.13426736236,5055.6468515479655,359.902852225353,-263.23701879262,Sub-Saharan Africa,Low income,41.0,34337438,795.222867553127,1.79746997356415,25.75736,3.91012,,9.31365903017203,0.5353440651224828,0.4559382277136345,0.0324574625979792
UKR,Ukraine,1999,10324.7643410576,2118.01508796333,2084.767387632345,6386.68774781485,-264.705882352941,Europe & Central Asia,Upper middle income,28.9,49976446,631.910461425781,3.61807990074158,98.25078,47.21155,13.06909,9.242300593458117,0.2051393153392181,0.201919125586434,0.6185795178314588
UKR,Ukraine,2002,12958.5986562935,3266.94415178188,2836.14122817836,7111.3300425695,-255.81676623625305,Europe & Central Asia,Upper middle income,29.0,48677281,903.011901855469,5.24006986618042,102.59299,56.56588,14.11825,9.469514835687557,0.2521062838993975,0.2188617228916919,0.5487730757920956
